Pols ::: David H. J.	M	DUTCH-ENGLISH
Zafon ::: Carles	M	HISPANIC
Pound ::: Pandora	F	ENGLISH
Mat ::: Audrey M.	F	TURKISH-CHINESE
de la Iglesia ::: Horacio O.	M	HISPANIC
Pirko ::: Istvan	M	HUNGARIAN
Elsner ::: James B.	M	ENGLISH
Hochhauser ::: Edith	F	GERMAN-ISRAELI
Heim ::: Christine	F	GERMAN-FRENCH
Reitner ::: Joachim	M	GERMAN
Herzog ::: Walter	M	GERMAN
Chappell ::: James M.	M	ENGLISH
Li ::: Yunqing	-	CHINESE
Zhang ::: Hui	-	CHINESE
Xu ::: Lixian	-	CHINESE
Martinez ::: Christopher M.	M	ENGLISH
Patchanee ::: Prapas	-	THAI
Hegazy ::: Rehab	F	ARAB
Schumann ::: Moritz	M	GERMAN
Karch ::: Helge	M	GERMAN
Piotrowski ::: Carolin	F	GERMAN
McIntyre ::: Cameron C.	M	ENGLISH
Karandikar ::: Nitin J.	M	INDIAN
Kramer ::: Boris H.	M	GERMAN
Giehl ::: Eduardo L. H.	M	HISPANIC
Massabuau ::: Jean-Charles	M	FRENCH
Schulze ::: Matthias B.	M	GERMAN
Nakajima ::: Atsushi	M	JAPANESE
Menkhorst ::: Ellen	F	DUTCH
Norton ::: Kerri-Ann	F	ENGLISH
Kulakov ::: Leonid A.	M	SLAV
Childress ::: Anna Rose	F	ENGLISH-ITALIAN
Eisenmesser ::: Elan Z.	-	ISRAELI-ENGLISH
Yousaf ::: Muhammad	M	ARAB
Jung ::: Chul-Woo	M	KOREAN
Chiang ::: Bor-Luen	-	CHINESE
Flowe ::: Heather D.	F	ENGLISH
Orsini ::: Chiara	F	ITALIAN
Kandrik ::: Michal	M	SLAV
Morrison ::: Helen L.	F	ENGLISH
Mitsuzawa ::: Hiroshi	M	JAPANESE
Kramer ::: Patricia Ann	F	HISPANIC-ENGLISH
Tanha ::: Jamshid	M	ARAB
Bisht ::: Deepa	F	INDIAN
Chung ::: Chi-Jung	-	CHINESE
Ebeling ::: Wiebke	F	GERMAN
Houen ::: Gunnar	M	NORDIC
Zhang ::: Kui	-	CHINESE
Liu ::: ZhiRong	M	CHINESE
Suzuki ::: Yuichiro J.	M	JAPANESE
Maniecka-Bryla ::: Irena	F	SLAV
Fillat ::: Cristina	F	HISPANIC
Vilà ::: Montserrat	F	HISPANIC
Scholz ::: Markus	M	GERMAN
Zuo ::: Jian-Ping	-	CHINESE
Hustedt ::: Joshua W.	M	GERMAN
D’Almeida ::: Vânia	F	HISPANIC
Pereira ::: Manuel P.	M	HISPANIC
Gramaje ::: David	M	HISPANIC-AFRICAN
Lihoreau ::: Mathieu	M	FRENCH
Armenteras ::: Dolors	F	HISPANIC
Jennings ::: Robert M.	M	ENGLISH
Wang ::: Luowei	-	CHINESE
Merkel ::: Rudolf	M	GERMAN
Tovée ::: Martin J.	M	HISPANIC
Vlahos ::: Ross	M	ENGLISH
Burton ::: Jeremy P.	M	ENGLISH
Baumbusch ::: Lars O.	M	NORDIC
Ruano ::: Juan	M	HISPANIC
Ueda ::: Masahiko	M	JAPANESE
Smith ::: George M.	M	ENGLISH
Buxton ::: Andrew S.	M	ENGLISH
Oliver ::: Constance	F	ENGLISH
Christopher ::: Paul P.	M	ENGLISH
Razak ::: Khaleel A.	M	ARAB
Du ::: Yukai	-	CHINESE
Miura ::: Shinji	M	JAPANESE
Ezaki ::: Osamu	M	JAPANESE
Abrous ::: Djoher Nora	F	FRENCH
Lyko ::: Frank	M	GERMAN
Goswami ::: Nandu	-	INDIAN
Gangoso ::: Laura	F	HISPANIC
Wang ::: Juan	M	CHINESE
Xia ::: Chengyi	-	CHINESE
Zheng ::: Fang	-	CHINESE
Bronstein ::: Omri	M	ISRAELI
Cui ::: Zeshi	-	JAPANESE-CHINESE
Mu ::: Yuguang	-	CHINESE
Sun ::: Hongzheng	-	CHINESE
Zhao ::: Quanzhi	-	CHINESE
Gidrol ::: Xavier	M	FRENCH
Cirillo ::: Elisa	F	ITALIAN
Harihar ::: Abishek	M	INDIAN
Manlove ::: Kezia R.	F	ENGLISH
Hu ::: Yali	-	CHINESE
Meerpohl ::: Joerg J.	M	GERMAN
Nahm ::: Baek Hie	F	KOREAN
Kim ::: Yeon-Ki	-	KOREAN
Simpson ::: Richard J.	M	ENGLISH
van Boven ::: Michiel	M	DUTCH
Wainer ::: Jacques	M	FRENCH
Ugarković ::: Đurđica	-	HISPANIC
Daikoku ::: Tatsuya	M	JAPANESE
Fan ::: Huizhou	-	CHINESE
Nevo ::: Eviatar	M	ISRAELI
Baastrup Nordsborg ::: Rikke	F	NORDIC
Raccuia ::: Livio	M	ITALIAN-HISPANIC
Bogaards ::: Johannes A.	M	DUTCH
Heine ::: Annkristin	F	GERMAN
Sousa ::: João Carlos	M	HISPANIC
Julien ::: Carl	M	FRENCH
Planel ::: Emmanuel	M	FRENCH
Webb ::: Ben S.	M	ENGLISH
Subramanian ::: S. V.	-	INDIAN
Shevtsov ::: Alexandr	M	SLAV
Cortez ::: David	M	HISPANIC
Airenne ::: Tomi T.	M	NORDIC
El-Hage ::: Nazira	F	ARAB
Marsaux ::: Cyril F. M.	M	FRENCH
Vandegehuchte ::: Martijn L.	M	DUTCH
Haut ::: Elliott R.	M	ENGLISH
Nathanson ::: Neil M.	M	ENGLISH
Khanna ::: Richie	M	ENGLISH
Ballester ::: María	-	HISPANIC-ARAB
Liu ::: Siguo	-	CHINESE
Zhang ::: Yueling	F	CHINESE
Vijayaratnam ::: Pujith R. S.	-	INDIAN
Ho ::: Kevin K. Y.	M	ENGLISH-CHINESE
Leung ::: Kenneth M. Y.	M	ENGLISH-CHINESE
Yu ::: Shengyuan	-	CHINESE
Bensamoun ::: Sabine F.	F	FRENCH
Pan ::: Huichin	-	CHINESE
Cozma ::: Vasile	M	ROMANIAN
Joo ::: Young-Eun	F	KOREAN
Golanska ::: Ewa	F	SLAV
Williams ::: Christopher S.	M	ENGLISH
Fukuhara ::: Toru	M	JAPANESE
Dessing ::: Mark C.	M	ENGLISH
Baum ::: Jake	M	ENGLISH
Singh ::: Sarman	-	INDIAN
Tseng ::: Wen-Yih Isaac	-	CHINESE
Bedini ::: Sarah	F	ITALIAN
Mailleux ::: Lisa	F	FRENCH
D’Souza ::: Gypsyamber	F	ENGLISH-HISPANIC
Loevinsohn ::: Michael	M	ISRAELI
Kume ::: Kazuhiko	M	JAPANESE
Baumgart ::: Daniel C.	M	GERMAN
Fenton ::: Anthony	M	ENGLISH
Kobashi ::: Hidenaga	-	JAPANESE
Gannon ::: Victor P. J.	M	ENGLISH
Brown ::: Culum	-	ENGLISH
Higuera ::: Philip E.	M	HISPANIC-ENGLISH
Sangi ::: Mohsen	M	ARAB
Wang ::: Han-Ching	-	CHINESE
Li ::: Xueqi	-	CHINESE
Ziman ::: Mel	-	ENGLISH
dos Reis ::: Izabel Cristina	F	HISPANIC
Giunchetti ::: Rodolfo Cordeiro	M	ITALIAN
Hao ::: Zhixin	-	CHINESE
Yan ::: Cong	M	CHINESE
de Vries ::: Linda S.	F	GERMAN-DUTCH
Kristensen ::: Søren Lund	-	NORDIC
Long ::: Lawrence C.	M	ENGLISH-CHINESE
Hatfull ::: Graham F.	M	ENGLISH
Williams ::: Loren Dean	M	ENGLISH
Mellick ::: George D.	M	ENGLISH
Cadogan ::: Angela	F	ENGLISH
Boos ::: Christopher John	M	GERMAN
Askland ::: Kathleen D.	F	ENGLISH
Roca-Feltrer ::: Arantxa	F	HISPANIC
David ::: Clarissa C.	F	HISPANIC
Lei ::: Kin Fong	-	CHINESE
Andersen ::: Karl	M	NORDIC
Fontés ::: Michel	M	FRENCH
Chang ::: Hsueh-Wei	-	CHINESE
Yang ::: Cheng-Hong	M	CHINESE
Hardt ::: Wolf-Dietrich	M	GERMAN
Vainzof ::: Mariz	-	HISPANIC
Hsieh ::: Ching-Hua	-	CHINESE
Colman ::: Benjamin P.	M	ENGLISH-HISPANIC
Everaert ::: Bert R.	M	DUTCH
Guerrero-López ::: Rosa	F	HISPANIC
Serratosa ::: José M.	M	HISPANIC
Xin ::: Ziqiang	M	CHINESE
Bomchil ::: Natalia	F	HISPANIC-GERMAN
Picardeau ::: Mathieu	M	FRENCH
Roura ::: Esther	F	HISPANIC
Maastrup ::: Ragnhild	F	NORDIC
Monteiro ::: Sara	F	HISPANIC
Bachmann ::: Katherine N.	F	GERMAN-ENGLISH
Lucretti ::: Sergio	M	ITALIAN
Davis ::: John M.	M	ENGLISH
Landsheer ::: Johannes A.	M	DUTCH
Howard ::: James B.	M	ENGLISH
Kechris ::: Katerina J.	F	ARAB-GREEK
Rees ::: Douglas C.	M	ENGLISH
Glazer ::: Alexander N.	M	ENGLISH
Ding ::: Xiaoyan	F	CHINESE
Gao ::: Fei	-	CHINESE
Rasch ::: Sebastian	M	GERMAN-NORDIC
Cano ::: Raul J.	M	HISPANIC
McCowan ::: Brenda	F	ENGLISH
Kapata ::: Nathan	M	HISPANIC-ENGLISH
Vieira ::: Fernando G.	M	HISPANIC
Hu ::: Jia	-	CHINESE
Pannuti ::: Claudio S.	M	HISPANIC
Xia ::: Jessie Q.	-	CHINESE
Hwang ::: Jeong-Min	M	KOREAN
Falace ::: Annalisa	F	ITALIAN
Liang ::: Shunlin	-	CHINESE
Yuan ::: Wenping	-	CHINESE
Venkatesan ::: Perumal	M	INDIAN
Huvanandana ::: Jacqueline	F	INDIAN-THAI
Fushimi ::: Yasutaka	M	JAPANESE
Isono ::: Takahiro	M	JAPANESE
Ren ::: Zhonghai	-	CHINESE
Kralova ::: Jarmila	F	SLAV
Fountas ::: Zafeirios	-	GREEK
Lee ::: Sheng-An	-	CHINESE
Kao ::: Cheng-Yan	M	CHINESE
Smith ::: David W.	M	ENGLISH
Masaki ::: Takao	M	JAPANESE
Fagundes ::: Nelson J. R.	M	HISPANIC
Verrastro ::: Laura V.	F	HISPANIC
Xie ::: Zhixun	-	CHINESE
Bowles ::: Dawn E.	F	ENGLISH
Gollnick ::: Sandra O.	F	GERMAN-HISPANIC
Pauza ::: C. David	M	BALTIC-ENGLISH
Simon ::: Hans-Georg	M	GERMAN
Gao ::: Xia	F	CHINESE
Zhu ::: Min-Sheng	M	CHINESE
Zou ::: Rui	-	CHINESE
Liu ::: Qi-Da	-	CHINESE
Mintern ::: Justine D.	F	ENGLISH-GERMAN
Wang ::: Huayan	-	CHINESE
Gyles ::: Carlton L.	M	ENGLISH
Larson ::: James H.	M	ENGLISH
Liu ::: Xinyuan	-	CHINESE
Kremer ::: Laurent	M	FRENCH
Sykes ::: Pamela J.	F	ENGLISH
Xie ::: Lixin	-	CHINESE
Nettle ::: Daniel	M	ENGLISH
Castro ::: Daniele P.	F	HISPANIC
Miao ::: Weiguo	M	CHINESE
Sullivan ::: Patrick S.	M	ENGLISH
Li ::: Ke	-	CHINESE
Sładkowski ::: Jan	M	SLAV
Garseth ::: Åse Helen	F	NORDIC
Sjölinder ::: Hong	-	NORDIC
Iwase ::: Takeshi	M	JAPANESE
Anholt ::: Robert R. H.	M	NORDIC-ENGLISH
Aziz-Zadeh ::: Lisa	F	ENGLISH
Vergely ::: Catherine	F	FRENCH
Egles ::: Christophe	M	FRENCH
Elliott ::: Steve	M	ENGLISH
Zhou ::: Wei	-	CHINESE
Liang ::: Guoqing	M	CHINESE
Mahns ::: David A.	M	ENGLISH
Kumar ::: Arun	M	INDIAN
Tiddi ::: Barbara	F	ITALIAN
Heeney ::: Jonathan L.	M	ENGLISH
Golovljova ::: Irina	F	NORDIC-SLAV
Hayyan ::: Maan	M	ARAB
Daher ::: Aqil M.	M	ARAB
Dickins ::: Ross A.	M	ENGLISH
Marcus ::: Hani J.	M	ENGLISH-ISRAELI
Brecha ::: Nicholas C.	M	UNKNOWN
Hinow ::: Peter	M	GERMAN-ENGLISH
Okulicz ::: Jason F.	M	ENGLISH
Dalevi ::: Daniel	M	UNKNOWN
Koda ::: Masao	M	JAPANESE
Fu ::: Li	-	CHINESE
Seno ::: Masaharu	M	JAPANESE
Maihöfner ::: Christian	M	GERMAN
Oruç ::: Ipek	F	HISPANIC-TURKISH
Ross ::: Kenneth G.	M	ENGLISH
Schor ::: Nestor	M	HISPANIC
Tristan ::: Anne	F	FRENCH-HISPANIC
Bellei ::: Barbara	F	ITALIAN
Mesa ::: Franklin	M	HISPANIC
Scott ::: Alexander	M	ENGLISH
Melia ::: Umberto	M	ENGLISH-ITALIAN
Taglieri ::: Nevio	M	ITALIAN
Niu ::: Kaijun	-	CHINESE
Fukushima ::: Atsushi	M	JAPANESE
Yamazaki ::: Mami	F	JAPANESE
Gel Moreno ::: Bernat	M	HISPANIC
Agwu ::: Allison L.	-	ENGLISH
Silal ::: Sheetal Prakash	-	INDIAN
Zheng ::: Qinsong	-	CHINESE
Lan ::: Wenzhi	M	CHINESE
Zhai ::: Shenyong	-	CHINESE
Tang ::: Yezhong	-	CHINESE
Gerlach ::: Roman G.	M	GERMAN
Umeda ::: Tatsuya	M	JAPANESE
Pasay ::: Cielo	F	ENGLISH-HISPANIC
Carnielli ::: Virgilio Paolo	M	ITALIAN-HISPANIC
Tamanai-Shacoori ::: Zohreh	F	ARAB
Long ::: Richard	M	ENGLISH-CHINESE
Crépey ::: Pascal	M	FRENCH
Niendorf ::: Thoralf	M	GERMAN
Adams ::: Samantha V.	F	ENGLISH
Diaz ::: Abbey	F	ENGLISH
Re ::: Daniel E.	M	ITALIAN-GERMAN
Schwarte-Waldhoff ::: Irmgard	F	GERMAN
Hammett ::: Theodore M.	M	ENGLISH
Baum ::: Elisabeth	F	GERMAN
Melnick ::: Ari M.	M	ENGLISH
Elemento ::: Olivier	M	FRENCH-HISPANIC
Giffen ::: Carol A.	F	ENGLISH
Pavlov ::: Youri I.	M	SLAV
Bogle ::: Gib	M	ENGLISH
Nowakowska ::: Dorota	F	SLAV
Hinriksdóttir ::: Gunnhildur	F	NORDIC
Safari ::: Dodi	-	ARAB-ENGLISH
Tsao ::: Ming-Sound	-	CHINESE
Herzner ::: Gudrun	F	GERMAN
Weng ::: Yui-Ping	F	CHINESE
Gervois ::: Nadine	F	FRENCH
Ershova ::: Julia V.	F	SLAV-HISPANIC
Caughlin ::: T. Trevor	M	ENGLISH
Chen ::: Fadi	M	CHINESE-ENGLISH
Libri ::: Vincenzo	M	ITALIAN
Stoffregen ::: Thomas A.	M	GERMAN
Currie ::: Stuart	M	ENGLISH
Panteleev ::: Mikhail	M	SLAV
Myung ::: Chang-Seon	-	KOREAN
Servant ::: Marc J.	M	FRENCH
Gitsioudis ::: Gitsios	-	GREEK
King ::: Rachel	F	ENGLISH
Kim ::: Mi Kyung	F	KOREAN
Jiang ::: Tao	-	CHINESE
Kang ::: Chunsheng	M	CHINESE
Schacherer ::: Joseph	M	ENGLISH-GERMAN
Zoltowski ::: Brian D.	M	SLAV-ENGLISH
Tomida ::: Akihiro	M	JAPANESE
Amaral-Zettler ::: Linda	F	ENGLISH
Liu ::: Bingqiang	M	CHINESE
Zalloua ::: Pierre A.	M	FRENCH-ARAB
Anderson ::: Naomi J.	F	ENGLISH
Shoveller ::: Anna Kate	F	ENGLISH-GERMAN
Costa ::: Ricardo Filipe Alves	M	HISPANIC
Wu ::: Qingping	-	CHINESE
Yasukochi ::: Yuji	M	JAPANESE
Lumbsch ::: Helge Thorsten	M	GERMAN
Hauser ::: Elizabeth R.	F	ENGLISH
Oueslati ::: Abid	M	ARAB
Lashuel ::: Hilal A.	-	FRENCH-TURKISH
Khann ::: Sokhan	-	UNKNOWN
Forsburg ::: Susan L.	F	ENGLISH
Hamm-Alvarez ::: Sarah F.	F	ENGLISH
Pilegaard ::: Henriette	F	NORDIC
Do ::: Jun Young	M	KOREAN
Maciel ::: Ethel Leonor	F	HISPANIC
Mishra ::: Akhilesh C.	M	INDIAN
Koinuma ::: Satoshi	M	JAPANESE
Shigeyoshi ::: Yasufumi	M	JAPANESE
Lin ::: Chin-Yo	-	CHINESE
Ferry ::: Nicolas	M	FRENCH
Asif ::: Abdul R.	M	ARAB
Morello ::: Dominique	-	FRENCH
Reiter ::: Lawrence T.	M	ENGLISH
Smith ::: Karen E.	F	ENGLISH
García-Betancourt ::: Tatiana	F	HISPANIC
Phillips ::: Stuart M.	M	ENGLISH
Henin ::: Simon	M	FRENCH
Angelini ::: Monica	F	ITALIAN
Gunn ::: Jayleen K. L.	F	ENGLISH
Kakizuka ::: Akira	-	JAPANESE
Ranjbar ::: Navid	M	ARAB
Koyama ::: Asuka	F	JAPANESE
Lauber ::: Benedikt	M	GERMAN
Teodoro ::: Douglas	M	HISPANIC
Tovar ::: Carolina	F	HISPANIC
A. Hamid ::: Mohamad Shariff	M	ARAB
Bråthen ::: Kari Anne	F	NORDIC
Le Novère ::: Nicolas	M	HISPANIC
Swift ::: Victor	M	ENGLISH
Kalra ::: Philip A.	M	ENGLISH
Algueró-Muñiz ::: María	-	HISPANIC-ARAB
Jou ::: Ruwen	-	CHINESE
Maheswaran ::: Ravi	M	INDIAN
Gao ::: Xiu-mei	F	CHINESE
Chang ::: Yan-xu	M	CHINESE
Jackson ::: Mary Lou	F	ENGLISH
Marzban ::: Lucy	F	ENGLISH
Halldén ::: Christer	M	HISPANIC-NORDIC
de Boer ::: Wietse	M	DUTCH
Tsuruda ::: Jennifer M.	F	ENGLISH
Zhang ::: Long Jiang	-	CHINESE
Roden ::: Richard B. S.	M	ENGLISH
Lu ::: Chung-Hao	-	CHINESE
Sung ::: Li-Ying	-	CHINESE
Huang ::: Qingshan	M	CHINESE
Liu ::: Yina	F	CHINESE
Polterauer ::: Stephan	M	GERMAN
Braslavsky ::: Ido	M	ISRAELI
You ::: Ming	-	CHINESE
Kumar ::: Amit	M	INDIAN
Pieroni ::: Enrico	M	ITALIAN
Hahn ::: Eric	M	GERMAN-ENGLISH
Ma ::: LiBing	-	CHINESE
Camacho ::: Raul C.	M	HISPANIC
Marais ::: Gabriel A. B.	M	AFRICAN-FRENCH
Hwang ::: Jimee	-	KOREAN-ENGLISH
Kishino ::: Hirohisa	M	JAPANESE
Durlak ::: Wojciech	M	SLAV
Tyagi ::: Jaya Sivaswami	-	INDIAN
Stillwell ::: R. Craig	M	ENGLISH
Wang ::: Feng-Sheng	-	CHINESE
Higham ::: Charles F. W.	M	ENGLISH
Karutha Pandian ::: Shunmugiah	-	INDIAN
Ramalho-Santos ::: João	M	HISPANIC
Tate ::: Courtney M.	-	ENGLISH
Ismail ::: N. A.	-	ARAB
Yasoda ::: Akihiro	M	JAPANESE
Li ::: Lianhui	-	CHINESE
Greco ::: Brian J.	M	ITALIAN-ENGLISH
Gould ::: Billie	F	ENGLISH
Bowers ::: Andrew	M	ENGLISH
Rouiller-Fabre ::: Virginie	F	FRENCH
Granot ::: Yaron	M	ISRAELI
Matsuoka ::: Ayumu	M	JAPANESE
Davis ::: Benjamin B.	M	AFRICAN-ENGLISH
Clark ::: James S.	M	ENGLISH
Edwards ::: Albert O.	M	DUTCH-GERMAN
Gurgel-Gonçalves ::: Rodrigo	M	HISPANIC
Schughart ::: Klaus	M	GERMAN
Khiabanian ::: Hossein	M	ARAB
Ligios ::: Ciriaco	M	ITALIAN
Taylor ::: Emma Michelle	F	ENGLISH
Soustelle ::: Laurent	M	FRENCH
Rajput ::: Imran Rashid	M	INDIAN-ARAB
Jiang ::: Hua	-	CHINESE
Chien ::: Li-Nien	-	CHINESE
Cousins ::: Robert J.	M	ENGLISH
Satin ::: Jonathan	M	ENGLISH
Gupta ::: Gagan D.	M	INDIAN
Mayor ::: Satyajit	M	INDIAN
Bian ::: Ying	-	CHINESE
Hansen ::: Laura A.	F	NORDIC
Li ::: Meizhang	-	CHINESE
Rood ::: Julian I.	M	ENGLISH
Nielsen ::: Nanna Hellum	F	NORDIC
Wang ::: Yibin	-	CHINESE
Wong ::: Chih-Shung	-	CHINESE
Ha ::: In-Hyuk	M	KOREAN
Sun ::: Guang	-	CHINESE
Peters ::: Gordon	M	ENGLISH
Wang ::: Yunfeng	-	CHINESE
Reid ::: Natasha	F	ENGLISH
Sang ::: Shengmin	-	CHINESE
Zhang ::: Bin	-	CHINESE
Nakayama ::: Shinnosuke	M	JAPANESE
Johnstone ::: Rufus A.	M	ENGLISH
Manica ::: Andrea	M	ITALIAN-HISPANIC
Yates ::: Edwin A.	M	ENGLISH
Craig ::: Alister G.	M	ENGLISH
Binks ::: Michael J.	M	ENGLISH
Xu ::: Zhao-Shi	M	CHINESE
Chen ::: Yang	-	CHINESE
Ma ::: You-Zhi	F	CHINESE
Brischoux ::: François	-	FRENCH
Ninkovic ::: Velemir	-	SLAV
Currie ::: Sinead	F	ENGLISH
Fischer ::: Marlene	F	GERMAN-FRENCH
Burdmann ::: Emmanuel A.	M	HISPANIC
Bashar ::: Md. Khayrul	M	ARAB-INDIAN
An ::: Feng	-	CHINESE
Kong ::: Lingxue	-	CHINESE
Park ::: SeonJoo	-	KOREAN
Xiong ::: Xiaolu	-	CHINESE
Staples ::: Karl J.	M	ENGLISH
Förstemann ::: Klaus	M	GERMAN
Freund ::: Yonathan	M	ISRAELI
Masereeuw ::: Rosalinde	F	DUTCH
Chiu ::: Alice P. Y.	F	CHINESE
Sijwali ::: Puran Singh	-	INDIAN
Rosenthal ::: Philip J.	M	ENGLISH
Oleson ::: Erin M.	F	ENGLISH
Kwakkel ::: Gert	M	DUTCH
Domagalski ::: Krzysztof	M	SLAV
Verkerk ::: Arie O.	M	DUTCH
Solari ::: Alessandra	F	ITALIAN
Yin ::: Zhan	-	CHINESE
Kobayashi ::: Hisataka	M	JAPANESE
Dahl ::: Edgar	M	GERMAN-NORDIC
Teh ::: Jane K. L.	F	ENGLISH-CHINESE
Morel ::: Carlos Medicis	M	HISPANIC
Ostrander ::: Julie H.	F	ENGLISH-FRENCH
Freestone ::: Mark C.	M	ENGLISH
Kulp ::: K.	-	NORDIC-GERMAN
Wheeler ::: E.	-	ENGLISH
Garcia-Marin ::: Luis J.	M	HISPANIC
Bragado ::: María J.	-	HISPANIC
Kaznessis ::: Yiannis N.	M	GREEK
Moon ::: Sung-Kwon	M	KOREAN
Froese ::: Jens G.	M	GERMAN-NORDIC
Oosterhuis ::: J. Wolter	M	DUTCH
Ehrenstein ::: Vera	F	GERMAN
Cho ::: Hyeseong	F	KOREAN
Lee ::: Jeong-Min	M	KOREAN
Kang ::: Ho Chul	M	KOREAN
Stoneking ::: Mark	M	ENGLISH-GERMAN
Nandineni ::: Madhusudan R.	M	INDIAN
Pyenson ::: Bruce S.	M	ENGLISH
Doench ::: John G.	M	ENGLISH
Rodriguez-Jorquera ::: Ignacio A.	M	HISPANIC
Toor ::: Gurpal S.	M	INDIAN-ENGLISH
Angulo-Barroso ::: Rosa M.	F	HISPANIC
Ho ::: Kwok M.	M	CHINESE
Miranda-Vizuete ::: Antonio	M	HISPANIC
Swoboda ::: Peter	M	GERMAN
Kikuchi ::: Shoshi	F	JAPANESE
Hess ::: David	M	ENGLISH
Huang ::: Qi	-	CHINESE
Krizaj ::: David	M	SLAV
Determan ::: Charles ::: Jr	M	DUTCH-ENGLISH
Yu ::: Alice L.	F	CHINESE
Zhao ::: Guoqiang	M	CHINESE
Hwu ::: Hai-Gwo	-	CHINESE
Nakamura ::: Hiroko	F	JAPANESE
Retta ::: Saverio Francesco	M	ITALIAN
Kersten ::: Sander	M	DUTCH
Gagnadoux ::: Frédéric	-	FRENCH
Porčić ::: Marko	M	SLAV
Remme ::: Jaanus	M	NORDIC
Nusselder ::: Wilma J.	F	DUTCH
Cadavid ::: Diego	M	HISPANIC
Wang ::: Shilei	-	CHINESE
Cai ::: Shaoxi	-	CHINESE
Xue ::: Yaoming	M	CHINESE
Zheng ::: Chuansheng	-	CHINESE
Musinguzi ::: Geofrey	M	AFRICAN
Kao ::: Joseph P. Y.	M	CHINESE
Park ::: Yoonkyung	F	KOREAN
Anhøj ::: Jacob	M	HISPANIC
Oh ::: Min-Jeong	F	KOREAN
Franceschi ::: Sara	F	ITALIAN
Shapiro ::: Allison L. B.	-	ENGLISH
La Gerche ::: Andre	M	FRENCH
Morley ::: Paul S.	M	ENGLISH
Bubenik ::: Jodi L.	F	ENGLISH
Driscoll ::: Donna M.	F	ENGLISH
Pasquale ::: Elena B.	F	ITALIAN
Yu ::: Dongchuan	-	CHINESE
Cowell ::: John K.	M	ENGLISH
Herrero ::: Enrique	M	HISPANIC
Szentirmai ::: Éva	F	HUNGARIAN
Sternini ::: Catia	F	ITALIAN
Schloegl ::: Christian	M	GERMAN
Fröhlich ::: Eleonore	F	GERMAN
Li ::: Jing	-	CHINESE
Li ::: Xiaohan	-	CHINESE
Massacesi ::: Luca	M	ITALIAN
Abad-Franch ::: Fernando	M	HISPANIC
Dixit ::: Narendra M.	M	INDIAN
Zhao ::: Guo-Ping	M	CHINESE
Diernfellner ::: Axel C. R.	M	GERMAN
Luchetti ::: Martina	F	ITALIAN
Tosello ::: Barthélémy	-	HISPANIC-INDIAN
Wang ::: Zhihui	-	CHINESE
Simó ::: Rafael	M	ROMANIAN-HISPANIC
Selva ::: David M.	M	FRENCH-HISPANIC
Thabane ::: Lehana	-	ARAB
Holbrook ::: Anne	F	ENGLISH-NORDIC
Rüdiger ::: Stefan G. D.	M	KOREAN-GERMAN
Iwata ::: Hisataka	M	JAPANESE
Pugliese ::: Giuseppe	M	ITALIAN
Dautriche ::: Isabelle	F	FRENCH
Görbe ::: A.	-	GERMAN
Iwabuchi ::: Kikuo	M	JAPANESE
Sung ::: Lillian	F	KOREAN-ENGLISH
Mourrain ::: Philippe	M	FRENCH
Chen ::: Feng-Chi	-	CHINESE
Waldman ::: Eliseu Alves	M	HISPANIC
Swatantran ::: Anu	F	INDIAN-THAI
Rabold ::: Denise	F	GERMAN
Vissing ::: John	M	NORDIC
Palla ::: Gergely	M	GERMAN-ITALIAN
Haffa ::: Arlene L. M.	F	HISPANIC
Klinman ::: Dennis M.	M	ENGLISH
Kwa ::: Andrea L.	F	DUTCH-ITALIAN
Bjørngaard ::: Johan Håkon	M	NORDIC
Markó ::: Károly	M	HUNGARIAN
Moons ::: Lieve	F	DUTCH
Howell ::: Debra A.	F	ENGLISH
Barengolts ::: Elena	F	UNKNOWN
Miyagawa-Hayashino ::: Aya	F	JAPANESE
Green ::: Adam E.	M	ENGLISH
Muhly ::: Tyler B.	M	ENGLISH
Cavener ::: Douglas R.	M	ENGLISH
Anastario ::: Michael P.	M	HISPANIC-ENGLISH
Chan ::: Mark	M	ENGLISH
Pilch ::: Paul F.	M	GERMAN
Rowley ::: David R.	M	ENGLISH
Pfattheicher ::: Stefan	M	GERMAN
Hynes ::: Nancy E.	F	ENGLISH
Quraishi ::: Sadeq A.	M	ARAB
Hoshi ::: Naoto	M	JAPANESE
Hussain ::: Mohammad Akhtar	M	ARAB
Brännström ::: Thomas	M	NORDIC
Paiva ::: Patrícia Maria Guedes	F	HISPANIC
Zhu ::: Shuijin	-	CHINESE
Kim ::: Chan Yun	-	KOREAN
Domagalska-Szopa ::: Małgorzata	-	SLAV
Markey ::: Michael P.	M	ENGLISH
Fudge ::: Nina	F	ENGLISH
Sasaki ::: Erika	F	JAPANESE
Liu ::: Yi	-	CHINESE
Ma ::: Yanhui	-	CHINESE
Burritt ::: James B.	M	ENGLISH
Cohen ::: Anna-Lisa	F	ITALIAN-GERMAN
Sheng ::: Wang-Huei	-	CHINESE
Levon ::: Kalle	M	NORDIC
Vaccarino ::: Flora M.	F	ITALIAN
de Kroon ::: Marlou L. A.	F	DUTCH
Yip ::: Eric C.	M	ENGLISH
Wijewickrema ::: Sudanthi	-	INDIAN
Chancellor ::: Michael B.	M	ENGLISH
Glavind ::: Julie	F	NORDIC-ENGLISH
Jin ::: Meilin	F	CHINESE
